"Index","Symbol","Dividend_Date","Increase_Num","Increase_Year","Price_Date","Timeframe","Open","High","Low","Close"
"1486","RPM",2024-10-18,1,2024,2024-10-17,"Before",132.970001220703,133.600006103516,131.940002441406,133.550003051758
"1487","RPM",2024-10-18,1,2024,2024-10-18,"During",133.789993286133,134.029998779297,132.229995727539,133.509994506836
"1488","RPM",2024-10-18,1,2024,2024-10-21,"After",133.029998779297,133.899993896484,132.119995117188,132.270004272461
"1489","RPM",2023-10-17,2,2023,2023-10-16,"Before",97.4499969482422,98.8199996948242,96.9400024414062,97.3300018310547
"1490","RPM",2023-10-17,2,2023,2023-10-17,"During",96.0500030517578,97.4800033569336,96.0500030517578,97.3300018310547
"1491","RPM",2023-10-17,2,2023,2023-10-18,"After",95.9000015258789,96.5299987792969,94.7699966430664,95.2099990844727
"1492","RPM",2022-10-14,3,2022,2022-10-13,"Before",89.9800033569336,93.0100021362305,88.9199981689453,92.1800003051758
"1493","RPM",2022-10-14,3,2022,2022-10-14,"During",92.2300033569336,93.1100006103516,89.3199996948242,89.6399993896484
"1494","RPM",2022-10-14,3,2022,2022-10-17,"After",90.8399963378906,92.370002746582,90.5299987792969,91.7799987792969
"1495","RPM",2021-10-15,4,2021,2021-10-14,"Before",80.5299987792969,82.8899993896484,80.3600006103516,82.8300018310547
"1496","RPM",2021-10-15,4,2021,2021-10-15,"During",82.8899993896484,83.6100006103516,82.3899993896484,83.4899978637695
"1497","RPM",2021-10-15,4,2021,2021-10-18,"After",83.1399993896484,84.4000015258789,82.75,84.1900024414062
"1498","RPM",2020-10-16,5,2020,2020-10-15,"Before",87.6399993896484,89.75,87.1399993896484,89.5500030517578
"1499","RPM",2020-10-16,5,2020,2020-10-16,"During",89.5500030517578,90.5999984741211,89.4000015258789,89.9199981689453
"1500","RPM",2020-10-16,5,2020,2020-10-19,"After",89.9199981689453,90.5,87.8099975585938,88.1900024414062
"1501","RTX",2024-05-16,1,2024,2024-05-15,"Before",105.48999786377,105.980003356934,105.139999389648,105.349998474121
"1502","RTX",2024-05-16,1,2024,2024-05-16,"During",104.5,105.360000610352,104.150001525879,104.23999786377
"1503","RTX",2024-05-16,1,2024,2024-05-17,"After",104.690002441406,104.779998779297,103.709999084473,104.180000305176
"1504","RTX",2023-05-18,2,2023,2023-05-17,"Before",95.7600021362305,97.3600006103516,95.7600021362305,96.5699996948242
"1505","RTX",2023-05-18,2,2023,2023-05-18,"During",95.7900009155273,96.4000015258789,95.0800018310547,96.129997253418
"1506","RTX",2023-05-18,2,2023,2023-05-19,"After",96.5899963378906,96.8000030517578,95.5,96.129997253418
"1507","RTX",2022-05-19,3,2022,2022-05-18,"Before",94.3300018310547,95.1999969482422,92.2799987792969,92.6100006103516
"1508","RTX",2022-05-19,3,2022,2022-05-19,"During",91.379997253418,92.4599990844727,89.5400009155273,90.25
"1509","RTX",2022-05-19,3,2022,2022-05-20,"After",90.8399963378906,91.1699981689453,88.4300003051758,90.0800018310547
"1510","RTX",2021-05-20,4,2021,2021-05-19,"Before",84.8399963378906,85.2699966430664,83.5800018310547,85.2099990844727
"1511","RTX",2021-05-20,4,2021,2021-05-20,"During",84.7399978637695,85.5599975585938,84.0899963378906,85.2300033569336
"1512","RTX",2021-05-20,4,2021,2021-05-21,"After",85.8499984741211,87.0999984741211,85.5500030517578,85.8099975585938
"1513","RTX",2020-05-14,5,2020,2020-05-13,"Before",56.0900001525879,56.0900001525879,53.1800003051758,54.0999984741211
"1514","RTX",2020-05-14,5,2020,2020-05-14,"During",52.6699981689453,53.9099998474121,51.1300010681152,53.8600006103516
"1515","RTX",2020-05-14,5,2020,2020-05-15,"After",53.0400009155273,53.2700004577637,51.6599998474121,52.7299995422363
"1516","SBSI",2023-11-21,1,2023,2023-11-20,"Before",29.3299999237061,29.3299999237061,28.8500003814697,29.0799999237061
"1517","SBSI",2023-11-21,1,2023,2023-11-21,"During",28.7000007629395,28.75,28.1100006103516,28.1100006103516
"1518","SBSI",2023-11-21,1,2023,2023-11-22,"After",28.3799991607666,28.3899993896484,27.8400001525879,27.9799995422363
"1519","SBSI",2022-11-22,2,2022,2022-11-21,"Before",35.6399993896484,36.2099990844727,35.6399993896484,36.0499992370605
"1520","SBSI",2022-11-22,2,2022,2022-11-22,"During",35.8499984741211,36.2200012207031,35.7700004577637,35.9199981689453
"1521","SBSI",2022-11-22,2,2022,2022-11-23,"After",35.8300018310547,36.0499992370605,35.6399993896484,35.9500007629395
"1522","SBSI",2021-11-23,3,2021,2021-11-22,"Before",44.060001373291,45.3600006103516,43.2200012207031,44.0299987792969
"1523","SBSI",2021-11-23,3,2021,2021-11-23,"During",43.9000015258789,44.4099998474121,43.6100006103516,44.4099998474121
"1524","SBSI",2021-11-23,3,2021,2021-11-24,"After",44.0699996948242,44.4199981689453,43.2000007629395,43.8699989318848
"1525","SBSI",2021-05-19,4,2021,2021-05-18,"Before",43.689998626709,43.689998626709,42.5499992370605,42.5499992370605
"1526","SBSI",2021-05-19,4,2021,2021-05-19,"During",42.0499992370605,42.3499984741211,40.9900016784668,42.0999984741211
"1527","SBSI",2021-05-19,4,2021,2021-05-20,"After",42.2000007629395,42.310001373291,41.4199981689453,42.25
"1528","SBSI",2020-11-24,5,2020,2020-11-23,"Before",31.0900001525879,31.2700004577637,30.3999996185303,31.1100006103516
"1529","SBSI",2020-11-24,5,2020,2020-11-24,"During",31.1200008392334,31.8400001525879,31.1000003814697,31.5400009155273
"1530","SBSI",2020-11-24,5,2020,2020-11-25,"After",31.2299995422363,31.2299995422363,30.4799995422363,30.6800003051758
"1531","SCL",2024-11-29,1,2024,2024-11-27,"Before",76.3000030517578,76.8099975585938,75.3300018310547,76.0899963378906
"1532","SCL",2024-11-29,1,2024,2024-11-29,"During",75.9199981689453,76.9000015258789,74.8399963378906,76.9000015258789
"1533","SCL",2024-11-29,1,2024,2024-12-02,"After",76.6600036621094,77.5299987792969,75.5899963378906,77.0199966430664
"1534","SCL",2023-11-29,2,2023,2023-11-28,"Before",82.1399993896484,82.370002746582,81.4400024414062,82.2799987792969
"1535","SCL",2023-11-29,2,2023,2023-11-29,"During",82.5699996948242,83.2799987792969,82.0599975585938,82.8199996948242
"1536","SCL",2023-11-29,2,2023,2023-11-30,"After",83.0100021362305,83.6699981689453,82.1699981689453,82.5699996948242
"1537","SCL",2022-11-29,3,2022,2022-11-28,"Before",110.589996337891,110.589996337891,107.949996948242,108.470001220703
"1538","SCL",2022-11-29,3,2022,2022-11-29,"During",108.110000610352,109.480003356934,108.110000610352,108.720001220703
"1539","SCL",2022-11-29,3,2022,2022-11-30,"After",108.889999389648,111.98999786377,106.540000915527,111.569999694824
"1540","SCL",2021-11-29,4,2021,2021-11-26,"Before",120.040000915527,120.75,117.400001525879,118.290000915527
"1541","SCL",2021-11-29,4,2021,2021-11-29,"During",119.160003662109,119.709999084473,116.809997558594,116.949996948242
"1542","SCL",2021-11-29,4,2021,2021-11-30,"After",115.949996948242,115.949996948242,112.610000610352,112.709999084473
"1543","SCL",2020-11-27,5,2020,2020-11-25,"Before",123.569999694824,124.559997558594,118.269996643066,118.51000213623
"1544","SCL",2020-11-27,5,2020,2020-11-27,"During",118.379997253418,120.440002441406,117.069999694824,119.110000610352
"1545","SCL",2020-11-27,5,2020,2020-11-30,"After",119.449996948242,119.449996948242,115.769996643066,116.160003662109
"1546","SEIC",2024-12-27,1,2024,2024-12-26,"Before",83.9499969482422,84.6900024414062,83.8199996948242,84.5299987792969
"1547","SEIC",2024-12-27,1,2024,2024-12-27,"During",83.3099975585938,84.2699966430664,82.8600006103516,83.3600006103516
"1548","SEIC",2024-12-27,1,2024,2024-12-30,"After",82.7300033569336,83.0599975585938,82.0899963378906,82.6399993896484
"1549","SEIC",2023-12-27,2,2023,2023-12-26,"Before",64.5699996948242,64.9300003051758,64.2699966430664,64.5800018310547
"1550","SEIC",2023-12-27,2,2023,2023-12-27,"During",64.0599975585938,64.4199981689453,63.6199989318848,64.120002746582
"1551","SEIC",2023-12-27,2,2023,2023-12-28,"After",64.3499984741211,64.4100036621094,63.8699989318848,63.9199981689453
"1552","SEIC",2022-12-16,3,2022,2022-12-15,"Before",60.1500015258789,60.3400001525879,58.7900009155273,58.939998626709
"1553","SEIC",2022-12-16,3,2022,2022-12-16,"During",57.8699989318848,58.4700012207031,57.5900001525879,58.2599983215332
"1554","SEIC",2022-12-16,3,2022,2022-12-19,"After",58.3800010681152,59.2900009155273,56.7200012207031,57.8499984741211
"1555","SEIC",2021-12-20,4,2021,2021-12-17,"Before",62,63.2700004577637,60.2799987792969,60.3199996948242
"1556","SEIC",2021-12-20,4,2021,2021-12-20,"During",58.8199996948242,59.0299987792969,57.7200012207031,58.310001373291
"1557","SEIC",2021-12-20,4,2021,2021-12-21,"After",58.8800010681152,60.9000015258789,58.2400016784668,60.3800010681152
"1558","SEIC",2020-12-18,5,2020,2020-12-17,"Before",57,57,55.8899993896484,56.7999992370605
"1559","SEIC",2020-12-18,5,2020,2020-12-18,"During",56.6699981689453,56.6800003051758,55.7099990844727,56.1599998474121
"1560","SEIC",2020-12-18,5,2020,2020-12-21,"After",55.5,56.2900009155273,54.5400009155273,56.1100006103516
"1561","SHW",2024-02-23,1,2024,2024-02-22,"Before",315,321.230010986328,314.549987792969,320.619995117188
"1562","SHW",2024-02-23,1,2024,2024-02-23,"During",320.75,322.859985351562,319.799987792969,322.029998779297
"1563","SHW",2024-02-23,1,2024,2024-02-26,"After",322.029998779297,324.5,321.519989013672,322.510009765625
"1564","SHW",2023-02-24,2,2023,2023-02-23,"Before",223.009994506836,224.179992675781,219.410003662109,223.050003051758
"1565","SHW",2023-02-24,2,2023,2023-02-24,"During",219,221.610000610352,216.660003662109,221.080001831055
"1566","SHW",2023-02-24,2,2023,2023-02-27,"After",223.800003051758,224.669998168945,220.869995117188,221.940002441406
"1567","SHW",2022-02-25,3,2022,2022-02-24,"Before",253.520004272461,259.579986572266,251.429992675781,258.940002441406
"1568","SHW",2022-02-25,3,2022,2022-02-25,"During",259.549987792969,267.390014648438,259.160003662109,267.269989013672
"1569","SHW",2022-02-25,3,2022,2022-02-28,"After",264.730010986328,266.799987792969,260.829986572266,263.130004882812
"1570","SHW",2021-02-26,4,2021,2021-02-25,"Before",226.206665039062,228.093338012695,223.516662597656,224.389999389648
"1571","SHW",2021-02-26,4,2021,2021-02-26,"During",225.229995727539,230.276672363281,225.183334350586,226.779998779297
"1572","SHW",2021-02-26,4,2021,2021-03-01,"After",228.33332824707,234.563339233398,228.33332824707,231.279998779297
"1573","SHW",2020-02-28,5,2020,2020-02-27,"Before",180.786666870117,182.783340454102,174.966659545898,175.119995117188
"1574","SHW",2020-02-28,5,2020,2020-02-28,"During",169.383331298828,172.25,165.889999389648,172.25
"1575","SHW",2020-02-28,5,2020,2020-03-02,"After",174.00666809082,179.440002441406,171.00666809082,179.440002441406
"1576","SJM",2024-08-16,1,2024,2024-08-15,"Before",120.230003356934,120.690002441406,118.849998474121,119.48999786377
"1577","SJM",2024-08-16,1,2024,2024-08-16,"During",118.330001831055,119.339996337891,117.580001831055,118.809997558594
"1578","SJM",2024-08-16,1,2024,2024-08-19,"After",119.120002746582,121.519996643066,119.120002746582,120.930000305176
"1579","SJM",2023-08-17,2,2023,2023-08-16,"Before",144.970001220703,145.050003051758,143.460006713867,143.649993896484
"1580","SJM",2023-08-17,2,2023,2023-08-17,"During",142.649993896484,142.979995727539,140.259994506836,140.880004882812
"1581","SJM",2023-08-17,2,2023,2023-08-18,"After",140.880004882812,142.779998779297,140.880004882812,142.050003051758
"1582","SJM",2022-08-11,3,2022,2022-08-10,"Before",134.940002441406,135.350006103516,133.289993286133,134.080001831055
"1583","SJM",2022-08-11,3,2022,2022-08-11,"During",133.320007324219,134.600006103516,132.399993896484,132.660003662109
"1584","SJM",2022-08-11,3,2022,2022-08-12,"After",133.080001831055,133.889999389648,132.419998168945,133.789993286133
"1585","SJM",2021-08-12,4,2021,2021-08-11,"Before",130.410003662109,131.970001220703,130.020004272461,131.289993286133
"1586","SJM",2021-08-12,4,2021,2021-08-12,"During",130.710006713867,131.169998168945,130.080001831055,130.919998168945
"1587","SJM",2021-08-12,4,2021,2021-08-13,"After",131.169998168945,133.339996337891,131.050003051758,132.679992675781
"1588","SJM",2020-08-13,5,2020,2020-08-12,"Before",113.430000305176,115.720001220703,113.180000305176,114.959999084473
"1589","SJM",2020-08-13,5,2020,2020-08-13,"During",114.069999694824,115.160003662109,113.559997558594,114.629997253418
"1590","SJM",2020-08-13,5,2020,2020-08-14,"After",114.25,115.349998474121,113.669998168945,113.970001220703
"1591","SJW",2024-02-02,1,2024,2024-02-01,"Before",59.5499992370605,60.3899993896484,59.4300003051758,60.3499984741211
"1592","SJW",2024-02-02,1,2024,2024-02-02,"During",59.4099998474121,60.060001373291,58.6699981689453,59.5299987792969
"1593","SJW",2024-02-02,1,2024,2024-02-05,"After",59,59.5200004577637,58.2599983215332,58.5200004577637
"1594","SJW",2023-02-03,2,2023,2023-02-02,"Before",80.1900024414062,81.0800018310547,79.5500030517578,80.9000015258789
"1595","SJW",2023-02-03,2,2023,2023-02-03,"During",80.4100036621094,80.4100036621094,78.3600006103516,79.8300018310547
"1596","SJW",2023-02-03,2,2023,2023-02-06,"After",79.9599990844727,80.4899978637695,79.4899978637695,80
"1597","SJW",2022-02-04,3,2022,2022-02-03,"Before",68.1399993896484,68.7900009155273,67.5,67.7799987792969
"1598","SJW",2022-02-04,3,2022,2022-02-04,"During",66.9199981689453,66.9199981689453,65.3499984741211,66.0599975585938
"1599","SJW",2022-02-04,3,2022,2022-02-07,"After",66.1900024414062,66.6699981689453,65.5899963378906,66.0699996948242
"1600","SJW",2021-02-05,4,2021,2021-02-04,"Before",66.7799987792969,67.8600006103516,66.7399978637695,67.8600006103516
"1601","SJW",2021-02-05,4,2021,2021-02-05,"During",67.620002746582,68.8499984741211,67.620002746582,68.8499984741211
"1602","SJW",2021-02-05,4,2021,2021-02-08,"After",68.9300003051758,69.6500015258789,68.4599990844727,69.6500015258789
"1603","SJW",2020-02-07,5,2020,2020-02-06,"Before",73.9000015258789,73.9000015258789,72.7200012207031,72.8899993896484
"1604","SJW",2020-02-07,5,2020,2020-02-07,"During",72.8600006103516,73.1699981689453,72.1100006103516,72.4899978637695
"1605","SJW",2020-02-07,5,2020,2020-02-10,"After",72.6500015258789,72.8899993896484,72.4199981689453,72.7900009155273
"1606","SON",2024-05-09,1,2024,2024-05-08,"Before",57.9300003051758,58.8199996948242,57.5499992370605,58.7299995422363
"1607","SON",2024-05-09,1,2024,2024-05-09,"During",58.3499984741211,59.0099983215332,57.8499984741211,58.8499984741211
"1608","SON",2024-05-09,1,2024,2024-05-10,"After",58.9300003051758,59.0299987792969,58.5800018310547,58.9700012207031
"1609","SON",2023-05-09,2,2023,2023-05-08,"Before",60.3199996948242,60.4099998474121,59.5699996948242,59.8499984741211
"1610","SON",2023-05-09,2,2023,2023-05-09,"During",59.1100006103516,59.6599998474121,58.4000015258789,58.7999992370605
"1611","SON",2023-05-09,2,2023,2023-05-10,"After",59.0400009155273,59.2999992370605,58.4500007629395,59.1500015258789
"1612","SON",2022-05-09,3,2022,2022-05-06,"Before",60.7900009155273,61.5400009155273,60.2400016784668,60.9199981689453
"1613","SON",2022-05-09,3,2022,2022-05-09,"During",59.8600006103516,60.8400001525879,59.0900001525879,59.5099983215332
"1614","SON",2022-05-09,3,2022,2022-05-10,"After",59.9199981689453,60.189998626709,57.7200012207031,58.2700004577637
"1615","SON",2021-02-23,4,2021,2021-02-22,"Before",60.1500015258789,61.8800010681152,60.060001373291,61.4500007629395
"1616","SON",2021-02-23,4,2021,2021-02-23,"During",60.9799995422363,61.2799987792969,59.5999984741211,60.6100006103516
"1617","SON",2021-02-23,4,2021,2021-02-24,"After",60.7700004577637,60.9500007629395,60.2999992370605,60.6500015258789
"1618","SON",2019-05-09,5,2019,2019-05-08,"Before",63.1399993896484,63.5200004577637,62.8899993896484,63.1199989318848
"1619","SON",2019-05-09,5,2019,2019-05-09,"During",62.4300003051758,62.8499984741211,61.7700004577637,62.6699981689453
"1620","SON",2019-05-09,5,2019,2019-05-10,"After",62.7700004577637,63.2900009155273,62.3899993896484,63.1100006103516
"1621","SPGI",2024-02-26,1,2024,2024-02-23,"Before",436.480010986328,440.320007324219,436.160003662109,438.269989013672
"1622","SPGI",2024-02-26,1,2024,2024-02-26,"During",436.679992675781,439.299987792969,433.390014648438,433.410003662109
"1623","SPGI",2024-02-26,1,2024,2024-02-27,"After",433.25,434.600006103516,426.239990234375,427.839996337891
"1624","SPGI",2023-02-23,2,2023,2023-02-22,"Before",351.200012207031,352.320007324219,344.470001220703,346.200012207031
"1625","SPGI",2023-02-23,2,2023,2023-02-23,"During",349.079986572266,350.670013427734,344.589996337891,348.130004882812
"1626","SPGI",2023-02-23,2,2023,2023-02-24,"After",346.559997558594,346.559997558594,340.390014648438,343.380004882812
"1627","SPGI",2022-05-26,3,2022,2022-05-25,"Before",349.829986572266,352.339996337891,345.890014648438,347.660003662109
"1628","SPGI",2022-05-26,3,2022,2022-05-26,"During",349.640014648438,354.369995117188,347.519989013672,352.470001220703
"1629","SPGI",2022-05-26,3,2022,2022-05-27,"After",354.25,361.239990234375,354.25,360.640014648438
"1630","SPGI",2021-02-23,4,2021,2021-02-22,"Before",339.239990234375,339.239990234375,331.589996337891,333.290008544922
"1631","SPGI",2021-02-23,4,2021,2021-02-23,"During",331.910003662109,331.910003662109,323.070007324219,325.179992675781
"1632","SPGI",2021-02-23,4,2021,2021-02-24,"After",326,332.179992675781,322.369995117188,331.790008544922
"1633","SPGI",2020-02-25,5,2020,2020-02-24,"Before",284.809997558594,292.730010986328,283.320007324219,290.899993896484
"1634","SPGI",2020-02-25,5,2020,2020-02-25,"During",291.25,292.820007324219,280.950012207031,282.630004882812
"1635","SPGI",2020-02-25,5,2020,2020-02-26,"After",283.720001220703,289.339996337891,281.350006103516,282.769989013672
"1636","SRCE",2024-08-05,1,2024,2024-08-02,"Before",60.1800003051758,61.0999984741211,59.8199996948242,60.9300003051758
"1637","SRCE",2024-08-05,1,2024,2024-08-05,"During",58.189998626709,59.5900001525879,57,57.7299995422363
"1638","SRCE",2024-08-05,1,2024,2024-08-06,"After",57.7099990844727,58.6199989318848,57.4199981689453,57.8199996948242
"1639","SRCE",2023-11-03,2,2023,2023-11-02,"Before",45.8300018310547,46.5900001525879,45.7099990844727,46.4300003051758
"1640","SRCE",2023-11-03,2,2023,2023-11-03,"During",47.1599998474121,47.6199989318848,45.4900016784668,47.1500015258789
"1641","SRCE",2023-11-03,2,2023,2023-11-06,"After",47.3800010681152,47.9199981689453,47,47.9199981689453
"1642","SRCE",2022-08-01,3,2022,2022-07-29,"Before",48.3800010681152,48.5200004577637,47.7799987792969,48.2200012207031
"1643","SRCE",2022-08-01,3,2022,2022-08-01,"During",47.7900009155273,48.4199981689453,47.2599983215332,48.2200012207031
"1644","SRCE",2022-08-01,3,2022,2022-08-02,"After",48.0800018310547,48.189998626709,47.3899993896484,47.3899993896484
"1645","SRCE",2021-08-02,4,2021,2021-07-30,"Before",45.2700004577637,45.8899993896484,44.9599990844727,45.7900009155273
"1646","SRCE",2021-08-02,4,2021,2021-08-02,"During",45.6800003051758,46.7999992370605,44.4599990844727,44.8400001525879
"1647","SRCE",2021-08-02,4,2021,2021-08-03,"After",44.8600006103516,45.5499992370605,44.060001373291,45.2900009155273
"1648","SRCE",2021-05-03,5,2021,2021-04-30,"Before",47.4099998474121,47.9099998474121,47.2700004577637,47.5900001525879
"1649","SRCE",2021-05-03,5,2021,2021-05-03,"During",47.5299987792969,48.0800018310547,47.1399993896484,47.9099998474121
"1650","SRCE",2021-05-03,5,2021,2021-05-04,"After",47.8600006103516,48.3300018310547,46.8899993896484,47.810001373291
"1651","SWK",2024-09-03,1,2024,2024-08-30,"Before",102.5,102.849998474121,100.580001831055,102.360000610352
"1652","SWK",2024-09-03,1,2024,2024-09-03,"During",101.069999694824,102.190002441406,99.2600021362305,99.9400024414062
"1653","SWK",2024-09-03,1,2024,2024-09-04,"After",99.7600021362305,101.019996643066,99.1999969482422,99.879997253418
"1654","SWK",2023-09-01,2,2023,2023-08-31,"Before",95.1100006103516,96.129997253418,94.3300018310547,94.379997253418
"1655","SWK",2023-09-01,2,2023,2023-09-01,"During",94.5100021362305,95.25,93.9599990844727,94.4499969482422
"1656","SWK",2023-09-01,2,2023,2023-09-05,"After",94.5299987792969,95.0299987792969,92.5599975585938,92.6399993896484
"1657","SWK",2022-09-02,3,2022,2022-09-01,"Before",87.8899993896484,87.9899978637695,85.9800033569336,87.6800003051758
"1658","SWK",2022-09-02,3,2022,2022-09-02,"During",88.1800003051758,88.3399963378906,85.2799987792969,85.7699966430664
"1659","SWK",2022-09-02,3,2022,2022-09-06,"After",86.4000015258789,86.6399993896484,84.7799987792969,85.3000030517578
"1660","SWK",2021-09-03,4,2021,2021-09-02,"Before",192.839996337891,193.399993896484,190.360000610352,193.089996337891
"1661","SWK",2021-09-03,4,2021,2021-09-03,"During",192.539993286133,192.619995117188,190.649993896484,191.100006103516
"1662","SWK",2021-09-03,4,2021,2021-09-07,"After",189.369995117188,189.850006103516,183.169998168945,183.229995727539
"1663","SWK",2020-08-31,5,2020,2020-08-28,"Before",161.729995727539,165.580001831055,161.169998168945,165.520004272461
"1664","SWK",2020-08-31,5,2020,2020-08-31,"During",164.850006103516,164.850006103516,161.130004882812,161.300003051758
"1665","SWK",2020-08-31,5,2020,2020-09-01,"After",160.389999389648,165.860000610352,160.309997558594,165.339996337891
"1666","SYK",2023-12-28,1,2023,2023-12-27,"Before",298.75,300,297.450012207031,299.010009765625
"1667","SYK",2023-12-28,1,2023,2023-12-28,"During",297.290008544922,301.369995117188,295.940002441406,299.119995117188
"1668","SYK",2023-12-28,1,2023,2023-12-29,"After",299.609985351562,300.339996337891,298.149993896484,299.459991455078
"1669","SYK",2022-12-29,2,2022,2022-12-28,"Before",244.389999389648,247.009994506836,241.470001220703,241.660003662109
"1670","SYK",2022-12-29,2,2022,2022-12-29,"During",242.809997558594,247.160003662109,241.660003662109,245.5
"1671","SYK",2022-12-29,2,2022,2022-12-30,"After",243.940002441406,245.130004882812,241.679992675781,244.490005493164
"1672","SYK",2021-12-30,3,2021,2021-12-29,"Before",270.790008544922,272.440002441406,269.809997558594,271.109985351562
"1673","SYK",2021-12-30,3,2021,2021-12-30,"During",270.890014648438,273.820007324219,270.239990234375,270.690002441406
"1674","SYK",2021-12-30,3,2021,2021-12-31,"After",269.769989013672,271.320007324219,267.290008544922,267.420013427734
"1675","SYK",2020-12-30,4,2020,2020-12-29,"Before",240.889999389648,242.449996948242,239.860000610352,240.850006103516
"1676","SYK",2020-12-30,4,2020,2020-12-30,"During",240.320007324219,242.820007324219,240.320007324219,242.059997558594
"1677","SYK",2020-12-30,4,2020,2020-12-31,"After",242.100006103516,245.339996337891,240.529998779297,245.039993286133
"1678","SYK",2019-12-30,5,2019,2019-12-27,"Before",210.149993896484,211.770004272461,209.389999389648,210.550003051758
"1679","SYK",2019-12-30,5,2019,2019-12-30,"During",210.979995727539,211.330001831055,208.059997558594,208.729995727539
"1680","SYK",2019-12-30,5,2019,2019-12-31,"After",208.5,210.020004272461,207.699996948242,209.940002441406
"1681","SYY",2024-07-05,1,2024,2024-07-03,"Before",70.3499984741211,70.870002746582,70.0500030517578,70.0500030517578
"1682","SYY",2024-07-05,1,2024,2024-07-05,"During",69.5500030517578,69.8600006103516,69.0999984741211,69.75
"1683","SYY",2024-07-05,1,2024,2024-07-08,"After",70,70.370002746582,69.25,69.6600036621094
"1684","SYY",2023-07-06,2,2023,2023-07-05,"Before",74.9400024414062,74.9400024414062,73.879997253418,74.2799987792969
"1685","SYY",2023-07-06,2,2023,2023-07-06,"During",73.5199966430664,74.4499969482422,73.0400009155273,74.1800003051758
"1686","SYY",2023-07-06,2,2023,2023-07-07,"After",74.0299987792969,74.9800033569336,74.0299987792969,74.3300018310547
"1687","SYY",2022-06-30,3,2022,2022-06-29,"Before",86.25,86.879997253418,85.2099990844727,85.3000030517578
"1688","SYY",2022-06-30,3,2022,2022-06-30,"During",84.2300033569336,85.0800018310547,82.9300003051758,84.7099990844727
"1689","SYY",2022-06-30,3,2022,2022-07-01,"After",84.6100006103516,86.4400024414062,84.5299987792969,86.3199996948242
"1690","SYY",2021-07-01,4,2021,2021-06-30,"Before",75.6900024414062,77.8600006103516,75.5899963378906,77.75
"1691","SYY",2021-07-01,4,2021,2021-07-01,"During",77.5699996948242,77.8899993896484,76.5699996948242,76.8199996948242
"1692","SYY",2021-07-01,4,2021,2021-07-02,"After",76.8899993896484,77.0400009155273,76.4899978637695,76.5899963378906
"1693","SYY",2020-01-02,5,2020,2019-12-31,"Before",85.5899963378906,85.7900009155273,84.8499984741211,85.5400009155273
"1694","SYY",2020-01-02,5,2020,2020-01-02,"During",85.0599975585938,85.129997253418,83.9800033569336,84.6600036621094
"1695","SYY",2020-01-02,5,2020,2020-01-03,"After",84.1999969482422,84.7200012207031,83.9300003051758,84.3499984741211
"1696","TGT",2024-08-21,1,2024,2024-08-20,"Before",144.5,145.699996948242,142.880004882812,144.330001831055
"1697","TGT",2024-08-21,1,2024,2024-08-21,"During",167.330001831055,167.399993896484,158.970001220703,159.25
"1698","TGT",2024-08-21,1,2024,2024-08-22,"After",159.899993896484,160.119995117188,156.419998168945,156.820007324219
"1699","TGT",2023-08-15,2,2023,2023-08-14,"Before",130.729995727539,131.820007324219,128.869995117188,129.419998168945
"1700","TGT",2023-08-15,2,2023,2023-08-15,"During",127.949996948242,129.320007324219,124.959999084473,125.050003051758
"1701","TGT",2023-08-15,2,2023,2023-08-16,"After",135,135.25,127.529998779297,128.75
"1702","TGT",2022-08-16,3,2022,2022-08-15,"Before",171.830001831055,174.160003662109,170.199996948242,173.389999389648
"1703","TGT",2022-08-16,3,2022,2022-08-16,"During",177.110000610352,183.889999389648,175.559997558594,180.190002441406
"1704","TGT",2022-08-16,3,2022,2022-08-17,"After",174.160003662109,177.990005493164,170.830001831055,175.339996337891
"1705","TGT",2021-08-17,4,2021,2021-08-16,"Before",260.089996337891,263.489990234375,256.75,263.149993896484
"1706","TGT",2021-08-17,4,2021,2021-08-17,"During",260.450012207031,260.450012207031,252.050003051758,254.649993896484
"1707","TGT",2021-08-17,4,2021,2021-08-18,"After",248.990005493164,255.789993286133,246.25,247.580001831055
"1708","TGT",2020-08-18,5,2020,2020-08-17,"Before",137.979995727539,138.690002441406,137.399993896484,138.240005493164
"1709","TGT",2020-08-18,5,2020,2020-08-18,"During",137.009994506836,137.970001220703,134.669998168945,136.899993896484
"1710","TGT",2020-08-18,5,2020,2020-08-19,"After",148.5,154.690002441406,146.539993286133,154.220001220703
"1711","THFF",2023-01-05,1,2023,2023-01-04,"Before",46.1199989318848,46.2700004577637,45.5999984741211,45.8199996948242
"1712","THFF",2023-01-05,1,2023,2023-01-05,"During",45.1199989318848,45.1199989318848,44.0699996948242,44.8899993896484
"1713","THFF",2023-01-05,1,2023,2023-01-06,"After",45.2700004577637,45.6500015258789,45.2700004577637,45.6500015258789
"1714","THFF",2022-01-06,2,2022,2022-01-05,"Before",45.5999984741211,45.939998626709,45.3400001525879,45.4199981689453
"1715","THFF",2022-01-06,2,2022,2022-01-06,"During",45.1800003051758,45.6699981689453,45,45.6100006103516
"1716","THFF",2022-01-06,2,2022,2022-01-07,"After",45.6500015258789,45.9700012207031,44.5900001525879,45.810001373291
"1717","THFF",2021-01-07,3,2021,2021-01-06,"Before",39.6100006103516,42.189998626709,39.6100006103516,42.0800018310547
"1718","THFF",2021-01-07,3,2021,2021-01-07,"During",41.75,41.9000015258789,41.1500015258789,41.5999984741211
